Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [219] _GLOBAL__sub_I__ZN10yfs_clientC2Ev (yfs_client.cc) [64] void __gnu_cxx::__alloc_traits<std::allocator<yfs_client::dir> >::construct<yfs_client::dir>(std::allocator<yfs_client::dir>&, yfs_client::dir*, yfs_client::dir const&) [243] std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::vector()
 [220] _GLOBAL__sub_I__ZN13extent_clientC2Ev (extent_client.cc) [203] __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::__normal_iterator(yfs_client::dir* const&) [88] std::vector<yfs_client::dir, std::allocator<yfs_client::dir> >::operator[](unsigned long)
 [221] _GLOBAL__sub_I__ZN13extent_serverC2Ev (extent_server.cc) [211] __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::difference_type __gnu_cxx::operator-<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >(__gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > > const&, __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > > const&) [24] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string const, unsigned long long> const&)
 [222] _GLOBAL__sub_I__ZN4diskC2Ev (inode_manager.cc) [200] __gnu_cxx::new_allocator<yfs_client::dir>::max_size() const [156] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_S_maximum(std::_Rb_tree_node_base*)
 [223] _GLOBAL__sub_I_myid (fuse.cc) [145] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > >::max_size() const [157] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_S_minimum(std::_Rb_tree_node_base*)
  [34] fuseserver_mknod(fuse_req*, unsigned long, char const*, unsigned int, unsigned long) [188] __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<unsigned int const, int> > >::max_size() const [147] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_M_get_node()
   [9] fuseserver_createhelper(unsigned long, char const*, unsigned int, fuse_entry_param*, int) [199] __gnu_cxx::__normal_iterator<yfs_client::dir*, std::vector<yfs_client::dir, std::allocator<yfs_client::dir> > >::base() const [112] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_M_leftmost()
 [224] __static_initialization_and_destruction_0(int, int) (yfs_client.cc) [121] std::_Select1st<std::pair<std::string const, unsigned long long> >::operator()(std::pair<std::string const, unsigned long long> const&) const [150] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::string const, unsigned long long> >*)
 [225] __static_initialization_and_destruction_0(int, int) (extent_client.cc) [85] std::_Select1st<std::pair<unsigned int const, int> >::operator()(std::pair<unsigned int const, int> const&) const [49] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::equal_range(std::string const&)
 [226] __static_initialization_and_destruction_0(int, int) (fuse.cc) [204] std::_Vector_base<yfs_client::dir, std::allocator<yfs_client::dir> >::_M_get_Tp_allocator() const [50] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_M_erase_aux(std::_Rb_tree_const_iterator<std::pair<std::string const, unsigned long long> >, std::_Rb_tree_const_iterator<std::pair<std::string const, unsigned long long> >)
 [227] __static_initialization_and_destruction_0(int, int) (extent_server.cc) [133] std::_Rb_tree_iterator<std::pair<std::string const, unsigned long long> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, unsigned long long> > const&) const [113] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_M_rightmost()
 [228] __static_initialization_and_destruction_0(int, int) (inode_manager.cc) [135] std::_Rb_tree_iterator<std::pair<std::string const, unsigned long long> >::operator!=(std::_Rb_tree_iterator<std::pair<std::string const, unsigned long long> > const&) const [37] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_M_clone_node(std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > const*)
  [45] getattr(unsigned long long, stat&) [159] std::_Rb_tree_iterator<std::pair<std::string const, unsigned long long> >::operator->() const [124] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree_impl<std::less<std::string>, false>::_M_initialize()
  [58] yfs_client::dir::dir(yfs_client::dir const&) [27] std::_Rb_tree_iterator<std::pair<unsigned int const, int> >::operator*() const [131] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl()
 [209] yfs_client::dir::dir(unsigned long long) [101] std::_Rb_tree_iterator<std::pair<unsigned int const, int> >::operator==(std::_Rb_tree_iterator<std::pair<unsigned int const, int> > const&) const [208] std::_Rb_tree<std::string, std::pair<std::string const, unsigned long long>, std::_Select1st<std::pair<std::string const, unsigned long long> >, std::less<std::string>, std::allocator<std::pair<std::string const, unsigned long long> > >::_Rb_tree_impl<std::less<std::string>, false>::_Rb_tree_impl(std::less<std::string> const&, std::allocator<std::_Rb_tree_node<std::pair<std::string const, unsigned long long> > > const&)
